id_cliente;seg_str;ocupacion;tipo_vivienda;nivel_academico;estado_civil;genero;edad;ingreso_rango;Valor_telecom;edad2
50823;EMPRENDEDOR;3;R;H;W;F;37;i. (8.7  Inf);285080.76;36-40
50966;PREFERENCIAL;1;O;S;M;F;38;i. (8.7  Inf);121639.3;36-40
51086;PERSONAL PLUS;1;I;I;S;F;37;i. (8.7  Inf);923929.65;36-40
51099;PERSONAL PLUS;3;R;S;S;F;37;i. (8.7  Inf);29298.8;36-40
51126;PREFERENCIAL;1;I;E;S;F;36;i. (8.7  Inf);59340.74;36-40
51153;PERSONAL PLUS;1;R;U;S;F;36;i. (8.7  Inf);60822.46;36-40
51198;PERSONAL PLUS;1;F;U;S;F;38;i. (8.7  Inf);104566.9;36-40
51285;EMPRENDEDOR;3;F;S;M;F;40;i. (8.7  Inf);284611.64;36-40
51286;PREFERENCIAL;1;F;U;O;F;40;i. (8.7  Inf);281894.46;36-40
51460;PREFERENCIAL;1;I;I;S;F;33;i. (8.7  Inf);329923.36;31-35
51518;PREFERENCIAL;5;O;S;S;F;62;i. (8.7  Inf);115713.1;mas 60
51574;PREFERENCIAL;1;O;I;I;F;63;i. (8.7  Inf);121692.7;mas 60
51616;PREFERENCIAL;E;F;P;F;F;61;i. (8.7  Inf);41660.86;mas 60
51637;PREFERENCIAL;9;O;U;M;F;57;i. (8.7  Inf);630967.48;51-59
51662;EMPRENDEDOR;8;O;S;M;F;57;i. (8.7  Inf);47382.09;51-59
51666;PERSONAL PLUS;1;O;S;S;F;57;i. (8.7  Inf);78985.93;51-59
51696;PERSONAL PLUS;1;O;I;I;F;56;i. (8.7  Inf);59222.06;51-59
51703;PREFERENCIAL;1;O;U;W;F;57;i. (8.7  Inf);207423.4;51-59
51724;PERSONAL PLUS;1;O;E;M;F;56;i. (8.7  Inf);47169.09;51-59
51744;PREFERENCIAL;1;O;U;M;F;57;i. (8.7  Inf);158445.48;51-59
51842;PREFERENCIAL;1;O;S;M;F;56;i. (8.7  Inf);378853.7;51-59
51869;PREFERENCIAL;4;O;U;M;F;55;i. (8.7  Inf);299010.16;51-59
51874;PERSONAL PLUS;P;O;S;D;F;54;i. (8.7  Inf);5103306;51-59
51887;PREFERENCIAL;1;R;U;M;F;55;i. (8.7  Inf);214792.55;51-59
51902;EMPRENDEDOR;3;F;H;D;F;54;i. (8.7  Inf);974554.34;51-59
51907;EMPRENDEDOR;3;F;I;I;F;54;i. (8.7  Inf);118116.56;51-59
51948;PERSONAL PLUS;1;O;U;M;F;53;i. (8.7  Inf);1018573.67;51-59
51952;PREFERENCIAL;1;O;S;S;F;53;i. (8.7  Inf);525666.82;51-59
51985;EMPRENDEDOR;3;O;U;D;F;53;i. (8.7  Inf);116097.68;51-59
52004;PERSONAL PLUS;3;O;U;D;F;54;i. (8.7  Inf);341004.76;51-59
52030;EMPRENDEDOR;3;R;I;W;F;56;i. (8.7  Inf);169703;51-59
52059;PERSONAL PLUS;1;F;U;M;F;53;i. (8.7  Inf);553746.3;51-59
52157;EMPRENDEDOR;3;O;U;S;F;51;i. (8.7  Inf);145108.9;51-59
52177;PREFERENCIAL;P;F;U;M;F;51;i. (8.7  Inf);700666.71;51-59
52337;PREFERENCIAL;3;O;E;M;F;50;i. (8.7  Inf);120883.21;46-50
52342;PREFERENCIAL;P;O;S;M;F;50;i. (8.7  Inf);42719.21;46-50
52429;PREFERENCIAL;1;F;U;S;F;49;i. (8.7  Inf);45166.68;46-50
52580;PERSONAL PLUS;5;O;U;W;F;74;i. (8.7  Inf);430434.9;mas 60
52590;PREFERENCIAL;9;O;U;M;F;73;i. (8.7  Inf);411312.27;mas 60
52705;PERSONAL PLUS;P;I;I;M;F;40;i. (8.7  Inf);980920.97;36-40
52710;PERSONAL PLUS;1;O;U;M;F;40;i. (8.7  Inf);223639.89;36-40
52762;EMPRENDEDOR;3;F;S;M;F;39;i. (8.7  Inf);883867.44;36-40
52764;EMPRENDEDOR;3;F;H;M;F;40;i. (8.7  Inf);700949.58;36-40
52839;PERSONAL PLUS;1;F;U;M;F;34;i. (8.7  Inf);333940.3;31-35
52906;EMPRENDEDOR;8;F;H;S;F;38;i. (8.7  Inf);517705.95;36-40
52928;PREFERENCIAL;P;F;S;S;F;38;i. (8.7  Inf);10206.99;36-40
52944;PERSONAL PLUS;9;O;U;M;F;39;i. (8.7  Inf);2480108.03;36-40
52948;PREFERENCIAL;1;F;U;I;F;39;i. (8.7  Inf);93336.03;36-40
52950;PREFERENCIAL;1;O;S;I;F;39;i. (8.7  Inf);337561.4;36-40
53105;PREFERENCIAL;1;F;S;S;F;40;i. (8.7  Inf);79421.78;36-40
53171;PERSONAL PLUS;1;F;U;M;F;35;i. (8.7  Inf);560941.77;31-35
53185;EMPRENDEDOR;3;F;U;M;F;35;i. (8.7  Inf);290813.2;31-35
53201;PREFERENCIAL;1;F;U;S;F;35;i. (8.7  Inf);75632;31-35
53212;EMPRENDEDOR;3;F;U;S;F;35;i. (8.7  Inf);82207.73;31-35
53220;PERSONAL PLUS;1;I;T;S;F;36;i. (8.7  Inf);1041104;36-40
53245;PREFERENCIAL;1;F;S;F;F;36;i. (8.7  Inf);60066.13;36-40
53303;PERSONAL PLUS;1;O;H;M;F;35;i. (8.7  Inf);140460.72;31-35
53402;PERSONAL PLUS;1;I;S;S;F;35;i. (8.7  Inf);673555.89;31-35
53678;PERSONAL PLUS;1;O;S;M;F;36;i. (8.7  Inf);1093195.19;36-40
53710;PREFERENCIAL;1;O;U;M;F;35;i. (8.7  Inf);958390.38;31-35
53873;PERSONAL PLUS;P;F;U;I;F;35;i. (8.7  Inf);166189.11;31-35
53947;PERSONAL PLUS;P;F;U;S;F;35;i. (8.7  Inf);1235867.85;31-35
53955;EMPRENDEDOR;3;R;U;D;F;35;i. (8.7  Inf);420462.3;31-35
53967;EMPRENDEDOR;3;I;U;M;F;35;i. (8.7  Inf);646502.5;31-35
54026;PERSONAL PLUS;1;O;I;S;F;35;i. (8.7  Inf);441173.7;31-35
54079;PERSONAL PLUS;1;I;T;S;F;35;i. (8.7  Inf);63099.18;31-35
54231;PREFERENCIAL;1;O;U;M;F;35;i. (8.7  Inf);100124.6;31-35
54288;PERSONAL PLUS;1;O;T;S;F;42;i. (8.7  Inf);380445.07;41-45
54457;PERSONAL PLUS;1;F;U;S;F;34;i. (8.7  Inf);1600796.73;31-35
54468;PERSONAL PLUS;1;F;U;S;F;34;i. (8.7  Inf);83186.66;31-35
54478;PERSONAL PLUS;1;F;U;S;F;34;i. (8.7  Inf);100308.5;31-35
54547;PREFERENCIAL;2;R;H;S;F;33;i. (8.7  Inf);95164.78;31-35
54766;EMPRENDEDOR;8;O;U;D;F;59;i. (8.7  Inf);318288.7;51-59
54790;PREFERENCIAL;1;O;U;M;F;57;i. (8.7  Inf);46200.13;51-59
54796;PERSONAL PLUS;3;O;E;S;F;57;i. (8.7  Inf);58900.65;51-59
54803;PERSONAL PLUS;P;F;U;M;F;57;i. (8.7  Inf);109311.4;51-59
54819;PERSONAL PLUS;1;O;U;M;F;57;i. (8.7  Inf);268686.96;51-59
54893;PREFERENCIAL;4;O;T;W;F;68;i. (8.7  Inf);257680.57;mas 60
54927;PREFERENCIAL;5;O;U;S;F;65;i. (8.7  Inf);99474.97;mas 60
54939;PREFERENCIAL;1;O;S;S;F;63;i. (8.7  Inf);2176073.16;mas 60
55008;PERSONAL PLUS;3;O;I;S;F;73;i. (8.7  Inf);154237;mas 60
55067;PREFERENCIAL;3;O;S;M;F;62;i. (8.7  Inf);238646.24;mas 60
55110;PERSONAL PLUS;1;R;T;M;F;38;i. (8.7  Inf);89921.21;36-40
55127;PERSONAL PLUS;1;O;U;S;F;37;i. (8.7  Inf);1079392.84;36-40
55232;PERSONAL PLUS;1;F;U;S;F;36;i. (8.7  Inf);537292.7;36-40
55292;PERSONAL PLUS;P;O;U;M;F;40;i. (8.7  Inf);820478.69;36-40
55375;PREFERENCIAL;5;I;U;D;F;72;i. (8.7  Inf);43982.52;mas 60
55383;PERSONAL PLUS;9;O;H;D;F;73;i. (8.7  Inf);559382.3;mas 60
55430;PREFERENCIAL;E;O;U;M;F;71;i. (8.7  Inf);77942.18;mas 60
55546;PERSONAL PLUS;E;O;S;S;F;72;i. (8.7  Inf);376191.78;mas 60
55604;PREFERENCIAL;5;O;U;M;F;69;i. (8.7  Inf);666407.89;mas 60
55665;PERSONAL PLUS;P;F;U;S;F;69;i. (8.7  Inf);275640;mas 60
55709;PERSONAL PLUS;E;F;U;M;F;69;i. (8.7  Inf);106347.1;mas 60
55795;PERSONAL PLUS;5;O;U;I;F;68;i. (8.7  Inf);31543.61;mas 60
55815;PREFERENCIAL;5;O;U;M;F;68;i. (8.7  Inf);46629.55;mas 60
55879;PREFERENCIAL;9;O;T;I;F;70;i. (8.7  Inf);844955.7;mas 60
55883;PERSONAL PLUS;P;O;U;D;F;67;i. (8.7  Inf);476876.3;mas 60
55907;EMPRENDEDOR;8;I;H;F;F;67;i. (8.7  Inf);1645437.08;mas 60
55935;PREFERENCIAL;E;O;I;I;F;66;i. (8.7  Inf);825875.1;mas 60
56057;PREFERENCIAL;1;F;U;M;F;67;i. (8.7  Inf);757188.08;mas 60
56237;PREFERENCIAL;3;O;U;I;F;65;i. (8.7  Inf);77026.23;mas 60
56254;PERSONAL PLUS;1;O;T;S;F;64;i. (8.7  Inf);1728856.63;mas 60
56266;PERSONAL PLUS;P;I;U;M;F;64;i. (8.7  Inf);551027.47;mas 60
56354;PREFERENCIAL;P;O;U;M;F;68;i. (8.7  Inf);445283.12;mas 60
56413;PREFERENCIAL;3;O;H;I;F;65;i. (8.7  Inf);402870.32;mas 60
56470;PERSONAL PLUS;5;O;U;D;F;62;i. (8.7  Inf);1532458.73;mas 60
56535;PREFERENCIAL;5;O;U;D;F;61;i. (8.7  Inf);121784.81;mas 60
56722;PERSONAL PLUS;5;O;S;M;F;65;i. (8.7  Inf);287871.03;mas 60
56950;EMPRENDEDOR;3;I;U;M;F;34;i. (8.7  Inf);304110.86;31-35
56989;PREFERENCIAL;P;O;S;M;F;52;i. (8.7  Inf);104127.1;51-59
57004;PERSONAL PLUS;P;O;U;M;F;50;i. (8.7  Inf);122869.1;46-50
57005;PERSONAL PLUS;1;O;U;M;F;49;i. (8.7  Inf);110323;46-50
57010;PREFERENCIAL;P;O;I;M;F;51;i. (8.7  Inf);570760.1;51-59
57012;PREFERENCIAL;P;O;S;M;F;50;i. (8.7  Inf);802243.1;46-50
57015;PREFERENCIAL;1;F;U;M;F;50;i. (8.7  Inf);677131.13;46-50
57053;PREFERENCIAL;E;O;U;W;F;59;i. (8.7  Inf);95696.22;51-59
57185;PREFERENCIAL;1;O;U;D;F;57;i. (8.7  Inf);483748.92;51-59
57212;PERSONAL PLUS;1;F;S;I;F;56;i. (8.7  Inf);189153.8;51-59
57355;PREFERENCIAL;1;O;U;M;F;53;i. (8.7  Inf);144167.12;51-59
57362;PREFERENCIAL;1;O;S;S;F;55;i. (8.7  Inf);1137043.68;51-59
57367;PERSONAL PLUS;1;I;I;M;F;53;i. (8.7  Inf);171590.5;51-59
57460;PERSONAL PLUS;1;O;U;M;F;52;i. (8.7  Inf);327259.79;51-59
57461;PREFERENCIAL;P;O;U;M;F;52;i. (8.7  Inf);116769.01;51-59
57489;PERSONAL PLUS;P;O;U;M;F;52;i. (8.7  Inf);285801.27;51-59
57562;PREFERENCIAL;1;R;U;S;F;50;i. (8.7  Inf);40543.08;46-50
57566;PERSONAL PLUS;1;O;U;D;F;49;i. (8.7  Inf);1068430.65;46-50
57587;EMPRENDEDOR;3;O;S;M;F;49;i. (8.7  Inf);303927.5;46-50
57608;PREFERENCIAL;1;O;S;D;F;51;i. (8.7  Inf);369217.63;51-59
57705;PERSONAL PLUS;1;O;S;I;F;47;i. (8.7  Inf);124395.4;46-50
57787;PREFERENCIAL;1;F;S;M;F;45;i. (8.7  Inf);105811.2;41-45
57799;PERSONAL PLUS;1;O;U;F;F;45;i. (8.7  Inf);501937.52;41-45
57827;EMPRENDEDOR;3;I;U;I;F;45;i. (8.7  Inf);47963.07;41-45
57831;PREFERENCIAL;1;O;U;M;F;45;i. (8.7  Inf);9989.31;41-45
57861;PERSONAL PLUS;1;I;U;M;F;44;i. (8.7  Inf);941748.85;41-45
57872;PREFERENCIAL;1;O;E;M;F;46;i. (8.7  Inf);103818.5;46-50
57885;PREFERENCIAL;1;O;E;M;F;45;i. (8.7  Inf);322969.5;41-45
57907;EMPRENDEDOR;3;O;U;F;F;45;i. (8.7  Inf);45498.46;41-45
57908;PERSONAL PLUS;E;F;U;S;F;44;i. (8.7  Inf);352394.6;41-45
57923;EMPRENDEDOR;3;O;E;M;F;44;i. (8.7  Inf);521562.3;41-45
57945;PREFERENCIAL;P;O;U;M;F;43;i. (8.7  Inf);47437.09;41-45
58126;PERSONAL PLUS;1;I;S;M;F;42;i. (8.7  Inf);117063.14;41-45
58330;PERSONAL PLUS;1;F;U;S;F;46;i. (8.7  Inf);77994.55;46-50
58371;EMPRENDEDOR;8;R;U;I;F;42;i. (8.7  Inf);537365.13;41-45
58404;PREFERENCIAL;P;F;U;S;F;43;i. (8.7  Inf);968176.6;41-45
58421;PERSONAL PLUS;4;O;U;S;F;41;i. (8.7  Inf);251934.76;41-45
58466;PERSONAL PLUS;1;O;U;M;F;41;i. (8.7  Inf);188229.08;41-45
58579;PERSONAL PLUS;1;I;U;S;F;34;i. (8.7  Inf);757111.72;31-35
58616;EMPRENDEDOR;3;F;U;S;F;35;i. (8.7  Inf);718904.1;31-35
58640;PERSONAL PLUS;2;F;U;S;F;33;i. (8.7  Inf);1271819.46;31-35
58754;PERSONAL PLUS;1;F;U;S;F;38;i. (8.7  Inf);1095157.9;36-40
58800;PERSONAL PLUS;4;O;H;M;F;71;i. (8.7  Inf);91703.7;mas 60
58848;PERSONAL PLUS;5;O;U;W;F;66;i. (8.7  Inf);208966.1;mas 60
58900;PREFERENCIAL;3;I;S;M;F;62;i. (8.7  Inf);206503.8;mas 60
58904;PERSONAL PLUS;1;F;U;S;F;57;i. (8.7  Inf);122310.4;51-59
58932;PERSONAL PLUS;P;I;I;D;F;55;i. (8.7  Inf);141598.9;51-59
58970;PERSONAL PLUS;1;F;S;S;F;41;i. (8.7  Inf);718097.82;41-45
59137;PREFERENCIAL;1;I;I;I;F;35;i. (8.7  Inf);146743.47;31-35
59208;EMPRENDEDOR;3;F;U;F;F;32;i. (8.7  Inf);100275.33;31-35
59354;EMPRENDEDOR;3;F;U;M;F;42;i. (8.7  Inf);537674.4;41-45
59437;EMPRENDEDOR;P;O;U;M;F;35;i. (8.7  Inf);160759.48;31-35
59515;PERSONAL PLUS;1;F;S;M;F;59;i. (8.7  Inf);103288.39;51-59
59555;PERSONAL PLUS;1;O;U;M;F;36;i. (8.7  Inf);487275.31;36-40
59603;PERSONAL PLUS;1;O;T;I;F;56;i. (8.7  Inf);3184873.46;51-59
59667;PERSONAL PLUS;1;I;I;S;F;37;i. (8.7  Inf);1676829.96;36-40
59750;EMPRENDEDOR;3;I;T;S;F;38;i. (8.7  Inf);29450.79;36-40
59825;PERSONAL PLUS;P;O;S;M;F;57;i. (8.7  Inf);534864;51-59
60012;PREFERENCIAL;1;O;S;M;F;44;i. (8.7  Inf);153896.4;41-45
60017;PREFERENCIAL;1;O;S;M;F;44;i. (8.7  Inf);287068.7;41-45
60050;EMPRENDEDOR;3;I;T;F;F;42;i. (8.7  Inf);207015.3;41-45
60055;PERSONAL PLUS;1;R;E;S;F;42;i. (8.7  Inf);357727.39;41-45
60080;PERSONAL PLUS;1;I;U;M;F;47;i. (8.7  Inf);274556.06;46-50
60083;PERSONAL PLUS;1;I;U;S;F;46;i. (8.7  Inf);198231.8;46-50
60109;PERSONAL PLUS;1;R;E;M;F;37;i. (8.7  Inf);317170.3;36-40
60179;PREFERENCIAL;1;F;U;D;F;50;i. (8.7  Inf);109014.4;46-50
60224;PREFERENCIAL;1;O;U;W;F;61;i. (8.7  Inf);83882.89;mas 60
60249;PREFERENCIAL;1;O;U;I;F;58;i. (8.7  Inf);170860.75;51-59
60289;PERSONAL PLUS;P;I;U;S;F;53;i. (8.7  Inf);218186.5;51-59
60325;PERSONAL PLUS;1;I;I;M;F;50;i. (8.7  Inf);38217;46-50
60473;PREFERENCIAL;9;I;U;I;F;35;i. (8.7  Inf);57977.99;31-35
60496;PREFERENCIAL;1;F;S;M;F;34;i. (8.7  Inf);62528.87;31-35
60566;PERSONAL PLUS;1;F;U;S;F;35;i. (8.7  Inf);246474.35;31-35
60596;EMPRENDEDOR;3;F;U;S;F;38;i. (8.7  Inf);351288.5;36-40
60650;PERSONAL PLUS;1;O;U;D;F;59;i. (8.7  Inf);1757977.56;51-59
60844;PERSONAL PLUS;1;F;E;M;F;47;i. (8.7  Inf);42464.43;46-50
60902;PREFERENCIAL;1;I;U;D;F;39;i. (8.7  Inf);187623.19;36-40
60926;PREFERENCIAL;P;O;S;M;F;37;i. (8.7  Inf);66556;36-40
61012;PREFERENCIAL;1;O;S;M;F;63;i. (8.7  Inf);228427.3;mas 60
61028;PREFERENCIAL;5;O;U;D;F;62;i. (8.7  Inf);73956.28;mas 60
61070;PERSONAL PLUS;1;F;U;M;F;59;i. (8.7  Inf);58205.19;51-59
61078;PREFERENCIAL;E;F;U;M;F;59;i. (8.7  Inf);559408.46;51-59
61087;PREFERENCIAL;O;O;U;F;F;59;i. (8.7  Inf);118077;51-59
61092;PERSONAL PLUS;1;I;S;F;F;58;i. (8.7  Inf);118958.72;51-59
61109;PREFERENCIAL;3;O;U;M;F;62;i. (8.7  Inf);652147.69;mas 60
61126;PERSONAL PLUS;5;O;U;M;F;62;i. (8.7  Inf);177143.2;mas 60
61128;PREFERENCIAL;P;O;U;W;F;57;i. (8.7  Inf);94441.28;51-59
61135;PREFERENCIAL;3;O;U;D;F;58;i. (8.7  Inf);588076.46;51-59
61233;PREFERENCIAL;1;F;U;M;F;40;i. (8.7  Inf);397862.36;36-40
61280;PERSONAL PLUS;3;F;U;D;F;56;i. (8.7  Inf);132988.7;51-59
61319;PERSONAL PLUS;1;O;U;M;F;56;i. (8.7  Inf);179468.52;51-59
61339;PERSONAL PLUS;1;O;U;M;F;52;i. (8.7  Inf);591325.26;51-59
61343;PREFERENCIAL;1;O;S;S;F;52;i. (8.7  Inf);81018.55;51-59
61351;PREFERENCIAL;1;O;U;S;F;51;i. (8.7  Inf);102181.6;51-59
61399;EMPRENDEDOR;3;O;T;M;F;57;i. (8.7  Inf);1189318.96;51-59
61533;EMPRENDEDOR;8;F;U;I;F;33;i. (8.7  Inf);557923.22;31-35
61569;EMPRENDEDOR;3;R;N;S;F;42;i. (8.7  Inf);71321.9;41-45
61598;EMPRENDEDOR;3;I;I;M;F;39;i. (8.7  Inf);2496519.16;36-40
61638;EMPRENDEDOR;8;I;I;M;F;37;i. (8.7  Inf);182949.19;36-40
61661;PERSONAL PLUS;1;I;I;M;F;34;i. (8.7  Inf);676768.78;31-35
61681;PREFERENCIAL;1;R;S;M;F;39;i. (8.7  Inf);933355.27;36-40
61774;PERSONAL PLUS;5;O;S;M;F;63;i. (8.7  Inf);91981.98;mas 60
61861;EMPRENDEDOR;8;O;I;I;F;56;i. (8.7  Inf);137914.3;51-59
61944;EMPRENDEDOR;3;I;H;S;F;42;i. (8.7  Inf);46772.89;41-45
62052;PREFERENCIAL;1;O;U;M;F;37;i. (8.7  Inf);55217.92;36-40
62139;PERSONAL PLUS;1;R;U;S;F;35;i. (8.7  Inf);45800.32;31-35
62359;PERSONAL PLUS;E;O;I;D;F;52;i. (8.7  Inf);995928.74;51-59
62564;PERSONAL PLUS;1;F;S;D;F;40;i. (8.7  Inf);67382.54;36-40
62600;PERSONAL PLUS;P;R;U;M;F;37;i. (8.7  Inf);371622.53;36-40
62645;EMPRENDEDOR;8;O;T;D;F;54;i. (8.7  Inf);84021.43;51-59
62673;PERSONAL PLUS;1;F;U;S;F;38;i. (8.7  Inf);240847.03;36-40
62678;PERSONAL PLUS;1;O;E;M;F;37;i. (8.7  Inf);84662.09;36-40
62926;PREFERENCIAL;5;F;U;M;F;61;i. (8.7  Inf);80796.09;mas 60
63136;PREFERENCIAL;3;F;U;W;F;45;i. (8.7  Inf);105194.4;41-45
63137;PREFERENCIAL;1;F;S;M;F;43;i. (8.7  Inf);3024765.22;41-45
63224;EMPRENDEDOR;3;I;I;M;F;34;i. (8.7  Inf);81262.42;31-35
63394;PERSONAL PLUS;1;F;U;S;F;42;i. (8.7  Inf);178942.8;41-45
63398;PERSONAL PLUS;1;R;U;M;F;41;i. (8.7  Inf);413426.7;41-45
63410;PREFERENCIAL;E;O;S;M;F;41;i. (8.7  Inf);298760.34;41-45
63538;PERSONAL PLUS;4;R;U;M;F;42;i. (8.7  Inf);295354.83;41-45
63540;PERSONAL PLUS;1;F;B;S;F;40;i. (8.7  Inf);122858.49;36-40
63541;EMPRENDEDOR;3;F;U;I;F;40;i. (8.7  Inf);719208.6;36-40
63546;PERSONAL PLUS;1;F;U;S;F;40;i. (8.7  Inf);117566;36-40
63560;PERSONAL PLUS;1;F;S;M;F;40;i. (8.7  Inf);760928.83;36-40
63594;PERSONAL PLUS;1;F;S;M;F;40;i. (8.7  Inf);13020.42;36-40
63695;EMPRENDEDOR;3;F;U;F;F;34;i. (8.7  Inf);43482.68;31-35
63734;PREFERENCIAL;1;R;U;M;F;40;i. (8.7  Inf);607674.9;36-40
63762;EMPRENDEDOR;3;R;E;D;F;40;i. (8.7  Inf);143574.9;36-40
63767;PERSONAL PLUS;1;F;U;M;F;39;i. (8.7  Inf);139659.3;36-40
63823;EMPRENDEDOR;3;I;U;M;F;39;i. (8.7  Inf);324759.81;36-40
63849;PERSONAL PLUS;4;O;U;S;F;39;i. (8.7  Inf);399397.33;36-40
63863;PERSONAL PLUS;1;R;U;M;F;39;i. (8.7  Inf);524431.1;36-40
63952;PREFERENCIAL;1;F;S;M;F;38;i. (8.7  Inf);135964.12;36-40
63958;PERSONAL PLUS;P;I;U;S;F;38;i. (8.7  Inf);900653.6;36-40
64001;EMPRENDEDOR;3;R;U;S;F;38;i. (8.7  Inf);328879.23;36-40
64076;PERSONAL PLUS;5;I;U;S;F;67;i. (8.7  Inf);917133.33;mas 60
64119;PERSONAL PLUS;5;I;U;M;F;65;i. (8.7  Inf);43576.37;mas 60
64197;PREFERENCIAL;5;O;E;M;F;60;i. (8.7  Inf);73110.86;mas 60
64203;PREFERENCIAL;P;O;S;M;F;65;i. (8.7  Inf);2838117.58;mas 60
64322;PERSONAL PLUS;1;F;U;S;F;38;i. (8.7  Inf);29215.18;36-40
64370;EMPRENDEDOR;3;F;U;M;F;37;i. (8.7  Inf);101734.81;36-40
64521;PREFERENCIAL;8;I;U;S;F;59;i. (8.7  Inf);387131.5;51-59
64548;PERSONAL PLUS;1;O;U;I;F;53;i. (8.7  Inf);887571.27;51-59
64573;EMPRENDEDOR;3;R;U;S;F;54;i. (8.7  Inf);195070.9;51-59
64597;PERSONAL PLUS;1;I;U;S;F;43;i. (8.7  Inf);154979.5;41-45
64750;PREFERENCIAL;1;F;S;M;F;32;i. (8.7  Inf);550675.08;31-35
64770;PREFERENCIAL;1;I;U;M;F;32;i. (8.7  Inf);769739.1;31-35
64845;PREFERENCIAL;1;O;U;I;F;63;i. (8.7  Inf);843632.61;mas 60
64896;PREFERENCIAL;1;F;U;M;F;58;i. (8.7  Inf);268770.8;51-59
64900;PREFERENCIAL;9;I;I;M;F;57;i. (8.7  Inf);385160.98;51-59
64926;PREFERENCIAL;1;I;S;S;F;57;i. (8.7  Inf);105947.9;51-59
64927;PERSONAL PLUS;1;F;I;I;F;57;i. (8.7  Inf);120293.4;51-59
64942;PERSONAL PLUS;1;I;U;M;F;55;i. (8.7  Inf);43927.93;51-59
64976;PREFERENCIAL;3;O;E;M;F;56;i. (8.7  Inf);6443.18;51-59
64996;PERSONAL PLUS;1;O;E;M;F;56;i. (8.7  Inf);195578.8;51-59
65038;PERSONAL PLUS;1;F;S;M;F;34;i. (8.7  Inf);40720.66;31-35
65060;PERSONAL PLUS;1;I;N;I;F;34;i. (8.7  Inf);14855.91;31-35
65071;PERSONAL PLUS;1;F;E;S;F;34;i. (8.7  Inf);161704.81;31-35
65087;PREFERENCIAL;1;F;U;S;F;34;i. (8.7  Inf);56920.72;31-35
65150;EMPRENDEDOR;3;F;N;M;F;38;i. (8.7  Inf);266075.86;36-40
65219;PERSONAL PLUS;1;F;T;M;F;37;i. (8.7  Inf);146827.7;36-40
65255;PERSONAL PLUS;P;O;U;M;F;36;i. (8.7  Inf);78935.09;36-40
65340;PERSONAL PLUS;1;I;U;M;F;36;i. (8.7  Inf);1761401.42;36-40
65347;EMPRENDEDOR;3;F;U;S;F;36;i. (8.7  Inf);60910.47;36-40
65366;PERSONAL PLUS;1;F;U;M;F;36;i. (8.7  Inf);20260.46;36-40
65420;PERSONAL PLUS;P;F;I;S;F;35;i. (8.7  Inf);43879.22;31-35
65443;PERSONAL PLUS;1;I;E;M;F;35;i. (8.7  Inf);1178684.64;31-35
65464;PERSONAL PLUS;1;F;U;M;F;36;i. (8.7  Inf);57238.32;36-40
65541;PERSONAL PLUS;1;F;U;S;F;35;i. (8.7  Inf);123535.1;31-35
65576;PERSONAL PLUS;1;F;U;M;F;36;i. (8.7  Inf);568220.31;36-40
65666;PERSONAL PLUS;3;F;T;S;F;34;i. (8.7  Inf);515126.9;31-35
65674;EMPRENDEDOR;3;F;S;M;F;33;i. (8.7  Inf);126114.2;31-35
65704;EMPRENDEDOR;3;I;I;S;F;33;i. (8.7  Inf);42289.05;31-35
65705;PERSONAL PLUS;1;F;I;S;F;33;i. (8.7  Inf);385007.79;31-35
65762;PERSONAL PLUS;P;I;U;S;F;32;i. (8.7  Inf);51391.09;31-35
65977;PREFERENCIAL;1;O;E;M;F;44;i. (8.7  Inf);168071;41-45
66093;PERSONAL PLUS;4;O;P;M;F;82;i. (8.7  Inf);73414.82;mas 60
66106;PREFERENCIAL;9;O;I;M;F;73;i. (8.7  Inf);287915.3;mas 60
66110;PREFERENCIAL;5;I;U;W;F;71;i. (8.7  Inf);43107.64;mas 60
66267;PREFERENCIAL;9;R;H;M;F;36;i. (8.7  Inf);886822.69;36-40
66275;PERSONAL PLUS;1;I;I;S;F;36;i. (8.7  Inf);890680.04;36-40
66290;PREFERENCIAL;3;O;U;M;F;67;i. (8.7  Inf);200238.57;mas 60
66293;PREFERENCIAL;P;R;E;W;F;59;i. (8.7  Inf);29449.03;51-59
66300;PERSONAL PLUS;5;O;U;S;F;58;i. (8.7  Inf);9661.97;51-59
66365;PERSONAL PLUS;5;O;S;M;F;57;i. (8.7  Inf);623589.97;51-59
66537;PREFERENCIAL;1;F;T;S;F;34;i. (8.7  Inf);301007.71;31-35
66587;PERSONAL PLUS;1;F;U;M;F;34;i. (8.7  Inf);116267.28;31-35
66619;PERSONAL PLUS;4;O;U;M;F;57;i. (8.7  Inf);172205.9;51-59
66849;PERSONAL PLUS;E;O;U;S;F;44;i. (8.7  Inf);1110313.91;41-45
66850;PERSONAL PLUS;1;I;U;I;F;44;i. (8.7  Inf);14609.67;41-45
66955;PERSONAL PLUS;1;O;T;M;F;40;i. (8.7  Inf);1403439.86;36-40
66963;PERSONAL PLUS;3;O;U;M;F;42;i. (8.7  Inf);409119.85;41-45
66965;EMPRENDEDOR;3;O;H;M;F;39;i. (8.7  Inf);2836154.56;36-40
66994;EMPRENDEDOR;3;F;T;S;F;36;i. (8.7  Inf);64531.35;36-40
67009;PERSONAL PLUS;3;F;U;S;F;34;i. (8.7  Inf);217629.1;31-35
67235;EMPRENDEDOR;3;R;U;S;F;34;i. (8.7  Inf);238574.5;31-35
